Player,Season,Cap,cap_pct,Rk,Team,Cap.Hit,Salary,Signed.Using,Guaranteed,player_season,tag.y,Pos,Age,G,MP,PER,TS,X3PAr,FTr,ORB,DRB,TRB,AST,STL,BLK,TOV,USG,OWS,DWS,WS,WS.48,OBPM,DBPM,BPM,VORP
Tony Mitchell,2014,58679000,0.0085,490,DET,500000,500000,Cap Space,1316482,mitchto03_2014,mitchto03,SF,24,3,10,30.9,0.6,0.2,0,11.1,0,5.7,22.6,5.2,0,0,22.6,0,0,0.1,0.242,9,1.7,10.6,0
Tony Mitchell,2014,58679000,0.0085,490,DET,500000,500000,Cap Space,1316482,mitchto02_2014,mitchto02,PF,21,21,79,18.1,0.54,0.083,1.583,19.7,16,18,3.4,3.8,3,16.4,13.2,0.1,0.1,0.2,0.151,0.5,-0.1,0.4,0
Tony Parker,2013,58044000,0.2154,39,SAS,12500000,12500000,Bird Rights,28500000,parketo01_2013,parketo01,PG,30,66,2174,23,0.588,0.068,0.332,1,9.1,5.3,40.4,1.3,0.2,13,27.7,7.1,2.3,9.3,0.206,4.1,-0.5,3.6,3.1
Tony Parker,2014,58679000,0.213,39,SAS,12500000,12500000,Bird Rights,16000000,parketo01_2014,parketo01,PG,31,68,1997,18.9,0.555,0.073,0.266,1,7.5,4.4,31.7,0.9,0.3,12.9,26.5,3.9,1.9,5.9,0.141,2,-1.2,0.9,1.5
Tony Parker,2015,63065000,0.1982,39,SAS,12500000,13437500,Bird Rights,55835939,parketo01_2015,parketo01,PG,32,68,1953,15.9,0.539,0.107,0.2,0.9,6.5,3.7,28.7,1.2,0.1,13.9,24.5,2.4,1.7,4.1,0.1,0.1,-1.4,-1.3,0.3
Tony Parker,2016,70000000,0.192,44,SAS,13437500,14445313,Bird Rights,43335939,parketo01_2016,parketo01,PG,33,72,1980,16.2,0.546,0.092,0.241,1,8.8,5.1,29.1,1.4,0.4,14.3,21.2,2.9,2.9,5.8,0.142,0.2,0.2,0.4,1.2
Tony Parker,2017,94143000,0.1534,60,SAS,14445313,15453126,Bird Rights,29898439,parketo01_2017,parketo01,PG,34,63,1587,13,0.514,0.121,0.206,0.7,7.3,4,27.8,1.1,0.1,12.5,20.2,1.4,1.7,3,0.092,-1.6,-0.9,-2.6,-0.2
Tony Parker,2018,99093000,0.1559,73,SAS,15453126,,Bird Rights,15453126,parketo01_2018,parketo01,PG,35,55,1071,12.7,0.498,0.095,0.201,0.7,9.2,4.9,28.2,1.3,0.1,13.9,20.5,0.4,1.1,1.4,0.065,-2.3,-0.9,-3.3,-0.3
Tony Parker,2019,101869000,0.0491,213,CHO,5000000,5000000,MLE,10000000,parketo01_2019,parketo01,PG,36,56,1003,15.3,0.512,0.11,0.268,1.5,7.6,4.5,33.3,1,0.6,12.7,25.5,0.6,0.3,0.9,0.044,-0.3,-2.3,-2.6,-0.1
Tony Snell,2014,58679000,0.024,310,CHI,1409040,1409040,1st Round Pick,2881440,snellto01_2014,snellto01,SG,22,77,1231,8,0.489,0.53,0.122,1.8,9.6,5.7,9.1,1.3,0.9,11.1,14.9,-0.1,1.7,1.6,0.063,-3.1,0.5,-2.6,-0.2
Tony Snell,2015,63065000,0.0233,315,CHI,1472400,1535880,1st Round Pick,3008280,snellto01_2015,snellto01,SF,23,72,1412,10.2,0.55,0.531,0.148,2.5,10.9,6.8,6.8,1.2,0.6,10.8,14.1,1.2,1.2,2.4,0.082,-1.3,-0.1,-1.4,0.2
Tony Snell,2016,70000000,0.0219,312,CHI,1535880,2368327,1st Round Pick,3904207,snellto01_2016,snellto01,SF,24,64,1301,6.4,0.478,0.457,0.097,1.6,14.3,8.1,6.9,0.6,1,12.8,13.7,-0.5,1,0.4,0.016,-3.5,-0.5,-4,-0.6
Tony Snell,2017,94143000,0.0252,287,MIL,2368327,,1st Round Pick,2368327,snellto01_2017,snellto01,SG,25,80,2336,9.7,0.603,0.656,0.107,1.1,11.1,6.2,5.9,1.2,0.5,8.8,12.1,2.1,1.3,3.4,0.071,-1,-0.7,-1.7,0.2
Tony Snell,2018,99093000,0.0991,128,MIL,9821429,10607143,Cap space,31821429,snellto01_2018,snellto01,SG,26,75,2053,8.5,0.578,0.631,0.113,0.5,7.5,4,6.5,1.1,1.2,7.5,10.6,1.6,0.7,2.4,0.056,-1.5,-0.8,-2.3,-0.1
Tony Snell,2019,101869000,0.1041,126,MIL,10607143,11392857,Cap space,22000000,snellto01_2019,snellto01,SF,27,74,1304,10.7,0.585,0.565,0.116,2.4,9.4,6.1,6.7,0.9,1.2,5.7,12.9,1.6,1.6,3.2,0.117,-1,0.3,-0.7,0.4
Tony Snell,2020,109140000,0.1044,114,DET,11392857,12178571,Cap space,11392857,snellto01_2020,snellto01,SF,28,59,1641,9.7,0.598,0.665,0.084,0.6,7.1,3.8,10.9,1,0.8,7.3,11.4,2.1,0.5,2.6,0.076,-1.2,-0.6,-1.8,0.1
Tony Snell,2021,109140000,0.1116,103,ATL,12178571,,Cap space,12178571,snellto01_2021,snellto01,SG,29,47,992,9.5,0.708,0.637,0.064,2,10.2,6.2,7.9,0.6,1,10.7,8.6,1.6,0.5,2,0.099,-0.5,-0.4,-0.9,0.3
Tony Wroten,2013,58044000,0.0191,351,MEM,1110120,1110120,1st Round Pick,2270160,wroteto01_2013,wroteto01,SG,19,35,272,9.3,0.461,0.186,0.337,5.5,6.6,6.1,25.2,1.6,1.2,22.7,21.7,-0.2,0.3,0.1,0.017,-3.5,-0.2,-3.8,-0.1
Tony Wroten,2014,58679000,0.0198,335,PHI,1160040,1160040,1st Round Pick,2370120,wroteto01_2014,wroteto01,PG,20,72,1765,12.9,0.493,0.233,0.403,4.1,10.1,7,20.9,2.1,0.7,17.7,27.7,-1.8,0.9,-0.9,-0.025,-1.9,-1.8,-3.7,-0.7
Tony Wroten,2015,63065000,0.0192,349,PHI,1210080,2179354,1st Round Pick,3389434,wroteto01_2015,wroteto01,PG,21,30,895,14.9,0.494,0.327,0.415,2.5,8.1,5.2,34.9,2.7,0.7,18,30.5,-0.6,0.9,0.3,0.014,0,-1.2,-1.2,0.2
Tony Wroten,2016,70000000,0.0311,271,PHI,2179354,,,2179354,wroteto01_2016,wroteto01,PG,22,8,144,1.8,0.412,0.262,0.569,1.5,14.9,7.9,23.3,1,0,26.3,33.5,-0.8,0,-0.8,-0.263,-8.4,-5,-13.4,-0.4
Tornike Shengelia,2013,58044000,0.0082,505,BRK,473604,473604,Minimum Salary,1262476,shengto01_2013,shengto01,SF,21,19,93,8.5,0.499,0.087,0.696,11.4,17.9,14.6,5.1,1.7,0.8,26.8,20.3,-0.1,0.1,0,-0.017,-5.2,-1.3,-6.5,-0.1
Tornike Shengelia,2014,58679000,0.0134,471,BRK,788872,788872,Minimum Salary,788872,shengto01_2014,shengto01,SF,22,26,154,3.9,0.46,0.214,0.286,3.1,9.2,6.2,14,1,0.5,27.6,13.2,-0.2,0.1,-0.1,-0.04,-6.2,-1.1,-7.3,-0.2
Torrey Craig,2019,101869000,0.0196,340,DEN,2000000,2100000,MLE,4100000,craigto01_2019,craigto01,SF,28,75,1503,10.4,0.547,0.519,0.193,6.4,12.6,9.5,6.3,1.2,2.7,10.1,12.4,1.4,1.7,3,0.096,-2,0.2,-1.9,0
Torrey Craig,2020,109140000,0.0192,335,DEN,2100000,,Cap Space,2100000,craigto01_2020,craigto01,SF,29,58,1072,10.8,0.553,0.513,0.134,6.6,13.2,9.9,5.9,1.1,3.1,8.1,12.6,1.1,0.9,2,0.091,-2,-0.3,-2.3,-0.1
Torrey Craig,2021,109140000,0.0154,388,MIL,1678854,,Minimum Salary,1678854,craigto01_2021,craigto01,SF,30,50,803,14.2,0.579,0.467,0.097,8.1,19.1,13.7,7.9,1.7,2.9,9.6,14.3,1.1,1.1,2.2,0.133,-0.3,0.7,0.3,0.5
Toure' Murry,2014,58679000,0.0084,497,NYK,490180,490180,Minimum Salary,490180,murryto01_2014,murryto01,PG,24,51,373,11.1,0.479,0.093,0.302,4,10.1,6.9,21.5,2.7,0.2,18.9,22.5,-0.3,0.3,0,0.002,-3.7,-0.7,-4.4,-0.2
Toure' Murry,2015,63065000,0.004,486,UTA,250000,,,250000,murryto01_2015,murryto01,SG-PG,25,5,18,1.1,0.51,0,0.4,6.4,0,3.1,8.3,2.8,0,40.5,24.9,-0.1,0,-0.1,-0.171,-9.6,-2.3,-11.9,0
Trae Young,2019,101869000,0.0526,204,ATL,5356440,6273000,1st Round Pick,11629440,youngtr01_2019,youngtr01,PG,20,81,2503,17,0.539,0.384,0.33,2.6,10.2,6.3,40.5,1.3,0.5,17.6,28.4,2.5,0.7,3.3,0.062,2.3,-2.8,-0.6,0.9
Trae Young,2020,109140000,0.0575,180,ATL,6273000,6571800,1st Round Pick,12844800,youngtr01_2020,youngtr01,PG,21,60,2120,23.9,0.595,0.455,0.448,1.6,11.5,6.5,45.6,1.4,0.3,16.2,34.9,5.3,0.6,5.9,0.133,6.2,-2.3,3.9,3.1
Trae Young,2021,109140000,0.0602,174,ATL,6571800,8326471,1st Round Pick,14898271,youngtr01_2021,youngtr01,PG,22,63,2125,23,0.589,0.357,0.491,2,10.5,6.3,45.5,1.2,0.5,16.2,33,5.9,1.3,7.2,0.163,5.4,-1.7,3.6,3
Travis Outlaw,2013,58044000,0.0517,224,SAC,3000000,3000000,Cap Space,9000000,outlatr01_2013,outlatr01,SF,28,38,444,13,0.5,0.282,0.294,4.3,11.7,7.9,7.7,1.3,1.4,8.7,21.9,0.3,0.1,0.3,0.037,-0.5,-1.9,-2.4,0
Travis Outlaw,2014,58679000,0.0511,213,SAC,3000000,3000000,Cap Space,6000000,outlatr01_2014,outlatr01,SF,29,63,1065,10.4,0.492,0.359,0.16,3.8,14.2,8.9,7,1,1.4,6.9,15.5,0.8,0.6,1.4,0.062,-1.1,-0.4,-1.4,0.1
Travis Wear,2015,63065000,0.008,463,NYK,507336,,Minimum Salary,62000,weartr01_2015,weartr01,SF,24,51,672,8.5,0.451,0.144,0.124,5.2,13.3,9.1,9.9,1.2,1.4,13.7,17.5,-0.5,0.2,-0.3,-0.02,-3.4,-2.1,-5.5,-0.6
Tre Jones,2021,109140000,0.0082,456,SAS,898310,1517981,MLE,2416291,jonestr01_2021,jonestr01,PG,21,37,269,12.1,0.544,0.064,0.244,3.1,5.2,4.2,20,1.4,0,13.1,16.1,0.2,0.1,0.4,0.066,-2.2,-1.2,-3.4,-0.1
Treveon Graham,2017,94143000,0.0058,472,CHO,543471,905249,Minimum Salary,75000,grahatr01_2017,grahatr01,SG,23,27,189,10.6,0.612,0.375,0.375,2.9,10,6.4,4.7,1.6,0.5,6,11.8,0.3,0.2,0.4,0.108,-1.8,0.8,-1,0.1
Treveon Graham,2018,99093000,0.0132,431,CHO,1312611,,Minimum Salary,1312611,grahatr01_2018,grahatr01,SG,24,63,1050,9,0.553,0.439,0.267,4.3,8.3,6.2,7.8,1.5,0.2,9.9,11.3,1.1,0.7,1.8,0.08,-2.8,0.1,-2.7,-0.2
Treveon Graham,2019,101869000,0.0148,408,BRK,1512601,1645357,Minimum Salary,1512601,grahatr01_2019,grahatr01,SG,25,35,715,6.1,0.458,0.67,0.115,3.4,12.3,7.9,6.5,0.9,0.8,7.8,12.8,-0.1,0.6,0.5,0.033,-3.7,0,-3.7,-0.3
Treveon Graham,2020,109140000,0.0154,379,MIN,1678854,,Minimum Salary,1678854,grahatr01_2020,grahatr01,SF,26,55,929,6.6,0.456,0.496,0.231,5.7,11.7,8.6,6.6,1.2,0.5,9.8,13.1,-0.2,0.4,0.2,0.009,-4.5,-1,-5.6,-0.8
Trevor Ariza,2013,58044000,0.1251,93,WAS,7258960,7258960,DPE,7258960,arizatr01_2013,arizatr01,SF,27,56,1471,14,0.538,0.463,0.211,3.3,16.9,10,12.7,2.5,1.1,14.6,17.9,0.7,2.4,3.1,0.102,0.1,2,2.1,1.6
Trevor Ariza,2014,58679000,0.1317,86,WAS,7727280,7727280,DPE,7727280,arizatr01_2014,arizatr01,SF,28,77,2723,15.8,0.59,0.518,0.226,4.1,16.3,10.1,10.8,2.4,0.6,12.3,17.8,4.3,3.7,8,0.141,1.3,1,2.3,3
Trevor Ariza,2015,63065000,0.136,75,HOU,8579089,8193030,Bird Rights,32000000,arizatr01_2015,arizatr01,SF,29,82,2930,12.7,0.539,0.61,0.157,2.9,14.4,8.6,11.1,2.6,0.5,12.7,16.5,2.7,3.9,6.6,0.108,-0.1,1.1,1,2.2
Trevor Ariza,2016,70000000,0.117,94,HOU,8193030,7806971,Bird Rights,23420913,arizatr01_2016,arizatr01,SF,30,81,2859,12.9,0.551,0.581,0.187,2.6,11.6,7.1,10,2.8,0.8,10.8,15.7,3.1,2.3,5.4,0.09,0.1,0.3,0.4,1.7
Trevor Ariza,2017,94143000,0.0829,134,HOU,7806971,7420912,Bird Rights,15227883,arizatr01_2017,arizatr01,SF,31,80,2773,12.4,0.548,0.695,0.158,2.1,15.9,9,8.8,2.5,0.6,7.9,14.1,2.8,3.2,6,0.104,-0.1,1.1,1,2.1
Trevor Ariza,2018,99093000,0.0749,152,HOU,7420912,,Bird Rights,7420912,arizatr01_2018,arizatr01,SF,32,67,2269,11.8,0.567,0.71,0.137,1.7,12.9,7.3,6.8,2.1,0.5,7,14.4,2.6,2.8,5.3,0.113,0,0.7,0.7,1.5
Trevor Ariza,2019,101869000,0.1472,78,WAS,15000000,,Cap Space,15000000,arizatr01_2019,arizatr01,SF,33,69,2349,12,0.534,0.59,0.223,2.3,15.2,8.6,14.8,1.8,0.7,11.6,16.6,1.3,1.2,2.5,0.052,-0.7,-0.6,-1.3,0.4
Trevor Ariza,2020,109140000,0.1118,106,SAC,12200000,12800000,,14000000,arizatr01_2020,arizatr01,SF,34,53,1493,11,0.593,0.639,0.228,2.5,15.7,9,8,2.2,0.9,13.6,11.8,1.3,1.2,2.5,0.081,-1.4,0.9,-0.5,0.5
Trevor Ariza,2021,109140000,0.1173,97,OKC,12800000,,Cap Space,1800000,arizatr01_2021,arizatr01,SF,35,30,841,11.9,0.542,0.593,0.183,3.7,15.6,9.8,9.4,1.8,2.2,7.5,15.1,0.5,1,1.6,0.091,-1.5,0.2,-1.3,0.2
Trevor Booker,2013,58044000,0.0239,323,WAS,1385280,1385280,1st Round Pick,3736100,booketr01_2013,booketr01,PF,25,48,887,13.9,0.509,0.023,0.327,12.2,17.8,14.9,7.4,1.9,1.4,11,14.5,0.9,1.4,2.3,0.126,-1.5,0.6,-1,0.2
Trevor Booker,2014,58679000,0.0401,247,WAS,2350820,2350820,1st Round Pick,2350820,booketr01_2014,booketr01,PF,26,72,1553,15,0.563,0.005,0.189,10.9,17.5,14.1,6.3,1.4,2.4,11.7,14.4,2.3,2,4.3,0.132,-0.5,0.4,-0.1,0.7
Trevor Booker,2015,63065000,0.0793,148,UTA,5000000,4775000,Cap Space,5250000,booketr01_2015,booketr01,PF,27,79,1564,15.3,0.536,0.181,0.319,10.3,19,14.7,9,1.5,2.1,14.3,18.1,1.7,1.9,3.6,0.11,-0.3,0.1,-0.2,0.7
Trevor Booker,2016,70000000,0.0682,166,UTA,4775000,,Cap Space,4775000,booketr01_2016,booketr01,PF,28,79,1632,14.4,0.533,0.106,0.273,11.9,20.4,16.2,8.2,1.9,2.1,15.7,14.6,1.8,2.6,4.3,0.128,-1,1,0,0.8
Trevor Booker,2017,94143000,0.0983,114,BRK,9250000,9125000,Cap Space,18375000,booketr01_2017,booketr01,PF,29,71,1754,15.7,0.554,0.132,0.186,8.7,25.5,17.2,12.9,2,1.2,16.6,18.7,1,2.2,3.1,0.086,-0.9,0.3,-0.6,0.6
Trevor Booker,2018,99093000,0.0921,133,PHI,9125000,,Cap Space,9125000,booketr01_2018,booketr01,PF,30,68,1158,14.9,0.557,0.096,0.271,11.1,18.6,14.9,10.8,1.2,1.5,13.3,16.6,1.6,1.3,2.9,0.121,-0.6,0,-0.6,0.4
Trey Burke,2014,58679000,0.0416,246,UTA,2438760,2438760,1st Round Pick,4987320,burketr01_2014,burketr01,PG,21,70,2262,12.6,0.473,0.375,0.126,1.8,9,5.3,29.4,1,0.2,12.2,21.8,1,0,0.9,0.02,0,-2.6,-2.6,-0.4
Trey Burke,2015,63065000,0.0404,249,UTA,2548560,2658240,1st Round Pick,2548560,burketr01_2015,burketr01,PG,22,76,2288,12.6,0.455,0.388,0.144,1.6,8.7,5.2,25,1.5,0.5,10.4,23.9,0.8,1.6,2.4,0.05,-0.1,-1.3,-1.4,0.3
Trey Burke,2016,70000000,0.038,249,UTA,2658240,3386598,1st Round Pick,6044838,burketr01_2016,burketr01,PG,23,64,1366,14,0.507,0.404,0.129,1.5,8,4.8,19.7,1.4,0.4,10.7,25.3,0.9,1.2,2.1,0.074,0.7,-1.2,-0.5,0.5
Trey Burke,2017,94143000,0.036,243,WAS,3386598,,1st Round Pick,3386598,burketr01_2017,burketr01,PG,24,57,703,10.8,0.532,0.275,0.114,1.1,6.4,3.8,20.7,0.8,0.6,15.2,19.6,0.3,0.3,0.5,0.036,-1.3,-1.8,-3,-0.2
Trey Burke,2018,99093000,0.0079,478,NYK,784160,1795015,Minimum Salary,784160,burketr01_2018,burketr01,PG,25,36,785,21,0.563,0.273,0.148,1.8,8.2,5,36.4,1.5,0.4,9.5,25.1,2,0.3,2.4,0.145,3.9,-1.4,2.5,0.9
Trey Burke,2019,101869000,0.0176,352,NYK,1795015,,Minimum Salary,1795015,burketr01_2019,burketr01,PG,26,58,1125,16.5,0.524,0.29,0.226,2.6,6.7,4.6,24.1,1.4,0.5,7.5,24.8,1.4,0.5,1.9,0.081,1.5,-1.4,0.1,0.6
Trey Burke,2020,109140000,0.0186,340,PHI,2028594,,Minimum Salary,2028594,burketr01_2020,burketr01,PG,27,33,520,15.6,0.548,0.359,0.139,3.4,7,5.2,23.7,1.5,0.3,8.7,20,1,0.4,1.3,0.123,0.8,-1,-0.2,0.2
Trey Burke,2021,109140000,0.0291,269,DAL,3174603,3333333,MLE,6507936,burketr01_2021,burketr01,PG,28,62,911,12.6,0.544,0.465,0.161,1.2,5.3,3.3,12.9,1.9,0.7,8,20,0.7,0.7,1.4,0.071,-1.3,-0.7,-2,0
Trey Lyles,2016,70000000,0.032,270,UTA,2239800,2340600,1st round pick,4580400,lylestr01_2016,lylestr01,PF,20,80,1382,11.6,0.517,0.294,0.188,5,20.2,12.6,7.1,1,1.1,12.1,17.9,0.6,1.7,2.3,0.079,-1.6,-0.2,-1.8,0.1
Trey Lyles,2017,94143000,0.0249,289,UTA,2340600,2441400,1st round pick,4782000,lylestr01_2017,lylestr01,PF,21,71,1158,9.9,0.464,0.465,0.18,4.9,18.1,11.7,9.5,1.2,1.4,11.9,21.7,-0.9,1.6,0.8,0.031,-2.2,0,-2.2,-0.1
Trey Lyles,2018,99093000,0.0246,283,DEN,2441400,3364249,1st round pick,5805649,lylestr01_2018,lylestr01,PF,22,73,1391,17.9,0.591,0.396,0.26,4.5,23.5,14,10.1,1.1,2,9.1,21.1,2.7,1.2,3.9,0.135,2,-0.7,1.3,1.1
Trey Lyles,2019,101869000,0.033,255,DEN,3364249,,1st round pick,3364249,lylestr01_2019,lylestr01,PF,23,64,1120,12.7,0.5,0.404,0.234,4.2,19.6,11.9,11.3,1.3,1.8,11.1,23.4,-0.2,1.4,1.2,0.05,-1.8,-0.7,-2.4,-0.1
Trey Lyles,2020,109140000,0.0504,189,SAS,5500000,5500000,MLE,5500000,lylestr01_2020,lylestr01,PF,24,63,1271,12.6,0.557,0.49,0.131,6,24.6,15.3,7.2,1.1,1.9,9.7,13.6,1.2,1,2.2,0.083,-0.5,-0.7,-1.2,0.3
Trey Lyles,2021,109140000,0.0504,192,SAS,5500000,,,,lylestr01_2021,lylestr01,PF,25,23,358,11.4,0.574,0.444,0.256,2.6,23.3,12.8,5.3,0.8,0.2,5.7,12.9,0.3,0.3,0.6,0.085,-1.2,-0.7,-1.9,0
Tristan Thompson,2013,58044000,0.0671,179,CLE,3894240,3894240,1st Round Pick,7956240,thomptr01_2013,thomptr01,PF,21,82,2564,16.1,0.516,0.004,0.364,13.2,22.1,17.5,6.9,1.2,2.2,11.7,18.3,3.2,2,5.2,0.098,-0.2,-1.6,-1.8,0.1
Tristan Thompson,2014,58679000,0.0692,161,CLE,4062000,4062000,1st Round Pick,9200430,thomptr01_2014,thomptr01,PF,22,82,2594,14.9,0.528,0.001,0.445,11.4,21.5,16.3,4.5,0.8,1.1,10.6,17.5,3.4,2.3,5.7,0.106,-0.6,-1.5,-2.1,-0.1
Tristan Thompson,2015,63065000,0.0815,145,CLE,5138430,,1st Round Pick,5138430,thomptr01_2015,thomptr01,PF,23,82,2194,15.6,0.58,0,0.508,14.5,19.7,17.2,2.7,0.8,2.2,12.2,14,4.7,2.1,6.8,0.148,0.1,-1.4,-1.2,0.4
Tristan Thompson,2016,70000000,0.2037,39,CLE,14260870,15330435,Bird Rights,82000000,thomptr01_2016,thomptr01,PF,24,82,2269,15.9,0.611,0,0.576,13.5,23.3,18.4,4,0.9,1.8,10.4,11.7,5.6,3.1,8.7,0.185,0.5,-0.3,0.2,1.2
Tristan Thompson,2017,94143000,0.1628,55,CLE,15330435,16400000,Bird Rights,67739130,thomptr01_2017,thomptr01,C,25,78,2336,15.3,0.594,0.007,0.487,13.9,19.6,16.9,4.6,0.8,2.9,10.8,11.3,5,2.3,7.3,0.149,0,-0.7,-0.7,0.7
Tristan Thompson,2018,99093000,0.1655,66,CLE,16400000,17469565,Bird Rights,52408695,thomptr01_2018,thomptr01,C,26,53,1072,13.6,0.569,0,0.336,13.4,23.3,18.4,4.3,0.7,1.3,11.8,12.6,1.8,0.7,2.5,0.113,-1,-1.9,-2.9,-0.2
Tristan Thompson,2019,101869000,0.1715,62,CLE,17469565,18539130,Bird Rights,36008695,thomptr01_2019,thomptr01,C,27,43,1198,18.4,0.551,0,0.279,15.4,25.7,20.3,11.2,1.2,1.2,12.1,17.7,2.1,0.5,2.6,0.105,1.4,-1.9,-0.5,0.4
Tristan Thompson,2020,109140000,0.1699,61,CLE,18539130,,Bird Rights,18539130,thomptr01_2020,thomptr01,PF,28,57,1721,16.8,0.54,0.041,0.286,14.5,22.9,18.6,10.5,0.9,2.5,14,18.3,2,1.1,3.1,0.085,-0.3,-1.3,-1.5,0.2
Tristan Thompson,2021,109140000,0.0848,135,BOS,9258000,9720900,MLE,18978900,thomptr01_2021,thomptr01,PF,29,54,1287,14.2,0.54,0.009,0.368,14.5,23.5,19,7.2,0.9,2.4,14.1,14.8,1.5,1.4,2.9,0.107,-1.4,-1.2,-2.6,-0.2
Troy Brown Jr.,2021,109140000,0.0309,265,WAS,3372840,5170564,1st Round Pick,8543404,browntr01_2021,browntr01,SF,21,34,524,8.5,0.525,0.486,0.146,4.2,17.4,10.8,7.2,0.9,1,12.1,14,0,0.5,0.5,0.043,-3.3,-1,-4.3,-0.3
Troy Daniels,2015,63065000,0.0129,434,MIN,816482,947276,Minimum Salary,1763758,danietr01_2015,danietr01,SG,23,47,397,9.6,0.515,0.715,0.079,2.2,7.2,4.7,9.2,0.8,0.2,10.5,21.3,0.1,0.1,0.2,0.022,-0.8,-2.4,-3.2,-0.1
Troy Daniels,2016,70000000,0.0135,415,CHO,947276,,Minimum Salary,947276,danietr01_2016,danietr01,SG,24,43,476,14.9,0.634,0.652,0.048,1.6,11.6,6.5,7.6,1.2,0.5,11.2,20.4,0.6,0.4,1.1,0.11,1.8,-1,0.7,0.3
Troy Daniels,2017,94143000,0.0354,246,MEM,3332940,3408520,Cap Space,10000000,danietr01_2017,danietr01,SG,25,67,1183,10.4,0.531,0.717,0.109,2.1,7.8,4.8,6.6,0.9,0.3,8,21.7,0.5,0.8,1.3,0.051,0.2,-1.9,-1.8,0
Troy Daniels,2018,99093000,0.0344,239,PHO,3408520,3258540,Cap Space,6667060,danietr01_2018,danietr01,SG,26,79,1622,9.8,0.583,0.797,0.111,0.8,7.7,4.2,4.5,0.8,0.2,8.5,17.2,1.4,0,1.4,0.042,-0.5,-2.1,-2.6,-0.3
Troy Daniels,2019,101869000,0.032,259,PHO,3258539,,Cap Space,3258539,danietr01_2019,danietr01,SG,27,51,760,9.8,0.558,0.705,0.084,1.9,8.9,5.3,5,1.6,0.5,8.7,17.6,0.2,0.1,0.3,0.02,-1.7,-2,-3.7,-0.3
Troy Daniels,2020,109140000,0.0186,344,LAL,2028594,,Minimum Salary,2028594,danietr01_2020,danietr01,SG,28,47,532,8.4,0.518,0.71,0.086,2.5,8.2,5.4,4.3,1,0.5,5.9,16.3,0.1,0.5,0.6,0.056,-1.7,-1.2,-2.9,-0.1
Troy Murphy,2013,58044000,0.0043,520,DAL,250000,250000,,250000,murphtr01_2013,murphtr01,PF,32,14,256,9.1,0.494,0.574,0.18,3.1,17.9,10.7,3.8,2,1.8,9.6,13,0,0.3,0.3,0.062,-2.7,0.8,-1.9,0
Troy Williams,2017,94143000,0.0058,466,MEM,543471,905249,Minimum Salary,150000,willitr02_2017,willitr02,SF,22,30,557,9,0.511,0.371,0.192,3,11.2,7,7,2.5,1.7,15,17.1,-0.3,0.7,0.4,0.032,-4.3,0.6,-3.8,-0.3
Troy Williams,2018,99093000,0.0148,384,HOU,1471382,1544951,Non-Bird Rights,2085087,willitr02_2018,willitr02,SF,23,21,307,15.1,0.544,0.349,0.275,8,14.8,11.4,7.7,3.2,1.1,13.5,20.1,0.2,0.4,0.5,0.085,-1,0.5,-0.5,0.1
Troy Williams,2019,101869000,0.0012,483,HOU,122741,122741,,613705,willitr02_2019,willitr02,SF,24,21,312,10.5,0.531,0.449,0.153,3.9,15.9,9.7,4.7,1.5,2.2,7.9,15,0.1,0.3,0.4,0.064,-2.4,0,-2.4,0
Troy Williams,2019,101869000,3.00E-04,487,NOP,34183,,,34183,willitr02_2019,willitr02,SF,24,21,312,10.5,0.531,0.449,0.153,3.9,15.9,9.7,4.7,1.5,2.2,7.9,15,0.1,0.3,0.4,0.064,-2.4,0,-2.4,0
Ty Jerome,2020,109140000,0.0201,328,PHO,2193480,2303040,1st Round Pick,4496520,jeromty01_2020,jeromty01,SG,22,31,328,7.9,0.425,0.442,0.142,2.3,13.4,7.8,18.2,2.2,0.8,13,17.9,-0.3,0.3,0,-0.003,-4,0.1,-3.8,-0.2
Ty Jerome,2021,109140000,0.0211,323,OKC,2303040,2412840,1st Round Pick,4715880,jeromty01_2021,jeromty01,SG,23,33,788,13.4,0.585,0.585,0.118,1.3,10.8,6,23.7,1.2,0.7,13.5,18.8,0.9,0.4,1.3,0.079,0.1,-0.4,-0.3,0.3
Ty Lawson,2013,58044000,0.0438,251,DEN,2544529,2544529,1st Round Pick,50544529,lawsoty01_2013,lawsoty01,PG,25,73,2513,17.9,0.549,0.239,0.32,1.6,7.1,4.4,30.2,2.1,0.2,14.1,22.3,5.6,1.8,7.4,0.141,2.5,-0.5,2,2.5
Ty Lawson,2014,58679000,0.1838,52,DEN,10786517,10786517,Bird Rights,48000000,lawsoty01_2014,lawsoty01,PG,26,62,2222,19,0.554,0.251,0.504,1.9,8.5,5.2,38.2,2.2,0.3,16.9,22.7,4.8,1.5,6.3,0.136,2.9,-0.5,2.3,2.5
Ty Lawson,2015,63065000,0.1839,50,DEN,11595506,12404495,Bird Rights,37213483,lawsoty01_2015,lawsoty01,PG,27,75,2665,18.5,0.526,0.221,0.392,1.6,8.1,4.7,43,1.7,0.3,14.6,20.6,6,1,7,0.126,3,-0.9,2.2,2.8
Ty Lawson,2016,70000000,0.1772,50,HOU,12404495,13213482,Bird Rights,12404495,lawsoty01_2016,lawsoty01,PG,28,66,1411,9.7,0.476,0.305,0.243,2,7.4,4.7,24.6,1.9,0.4,19.5,14.9,0.2,0.7,0.9,0.031,-2.4,-1.2,-3.6,-0.6
