date,TeamA,TeamB,bestodds,bestodds,pct bets A,pct bet B,Number of bets,TeamA,TeamB,A_bestodds,B_bestodds,pct bets A,pct bet B,c_Total,c_TotalResult,c_AwaySP,c_HomeSP,c_AwayScore,c_HomeScore
7/6/2024,BAL,OAK,o9-103,u9-110,0.9,0.1,22537,BAL,OAK,-155,136,0.84,0.16,9,Over,C. Povich,L. Medina,8,19
7/6/2024,DET,CIN,o9-115,u9+100,0.66,0.34,10359,DET,CIN,138,-160,0.16,0.84,9,Under,A. Faedo,H. Greene,5,3
7/6/2024,CHW,MIA,o7-104,u7-112,0.95,0.05,18538,CHW,MIA,-152,145,0.73,0.27,7,Push,G. Crochet,Y. Chirinos,3,4
7/6/2024,SF,CLE,o8.5-115,u8.5+100,0.87,0.13,20235,SF,CLE,115,-130,0.25,0.75,8.5,Over,K. Harrison,L. Allen,4,5
7/6/2024,TOR,SEA,o9-102,u8.5+105,0.85,0.15,12127,TOR,SEA,-105,-108,0.34,0.66,8.5,Over,Ye. Rodriguez,E. Hancock,5,4
7/6/2024,PHI,ATL,o8.5-103,u8-105,0.96,0.04,36492,PHI,ATL,105,-115,0.4,0.6,8,Under,R. Suarez,S. Schwellenbach,1,5
7/6/2024,MIL,LAD,o9+102,u8.5+100,0.97,0.03,27394,MIL,LAD,-104,-110,0.25,0.75,9,Under,F. Peralta,J. Paxton,3,5
7/6/2024,KC,COL,o10.5+100,u10.5-110,0.43,0.57,32155,KC,COL,-155,145,0.8,0.2,10.5,Under,S. Lugo,A. Gomber,1,3
7/6/2024,AZ,SD,o7.5-107,u7.5-110,0.96,0.04,28530,AZ,SD,115,-124,0.24,0.76,7.5,Over,B. Pfaadt,M. Waldron,7,5
7/7/2024,PHI,ATL,o8.5+100,u8-104,0.84,0.16,28515,PHI,ATL,150,-160,0.18,0.82,8,Under,M. Mercado,R. Lopez,0,6
7/7/2024,NYM,PIT,o9-109,u9-105,0.89,0.11,18195,NYM,PIT,-126,115,0.71,0.29,9,Under,S. Manaea,L. Ortiz2,3,2
7/7/2024,STL,WAS,o9-110,u9+100,0.88,0.12,21073,STL,WAS,-110,110,0.58,0.42,9,Over,K. Gibson,D. Herz,8,3
7/7/2024,SF,CLE,o9-105,u8.5+100,0.92,0.08,17589,SF,CLE,115,-130,0.23,0.77,8.5,Over,H. Birdsong,C. Carrasco,4,5
7/7/2024,DET,CIN,o8.5+102,u8+100,0.92,0.08,21073,DET,CIN,-135,125,0.66,0.34,8,Under,T. Skubal,G. Ashcraft,5,1
7/7/2024,CHW,MIA,o7.5-105,u8-105,0.87,0.13,11813,CHW,MIA,130,-140,0.23,0.77,7.5,Over,J. Cannon,E. Cabrera,4,7
7/7/2024,HOU,MIN,o9+100,u8.5+105,0.94,0.06,17438,HOU,MIN,126,-130,0.24,0.76,9,Under,S. Arrighetti,S. Woods-Richardson,2,3
7/7/2024,LAA,CHC,o9.5+100,u9+100,0.81,0.19,14262,LAA,CHC,130,-140,0.22,0.78,9.5,Under,J. Soriano,H. Wesneski,0,5
7/7/2024,TB,TEX,o8-102,u7.5+100,0.91,0.09,16398,TB,TEX,115,-130,0.21,0.79,8,Over,Z. Littell,N. Eovaldi,2,13
7/7/2024,KC,COL,o10.5+100,u10-104,0.3,0.7,19068,KC,COL,-160,148,0.78,0.22,10.5,Over,B. Singer,T. Gordon,10,1
7/7/2024,BAL,OAK,o8+100,u7.5+100,0.94,0.06,30206,BAL,OAK,-175,165,0.81,0.19,8,Over,G. Rodriguez,M. Spence,6,3
7/7/2024,MIL,LAD,o9.5+102,u9.5+100,0.82,0.18,19159,MIL,LAD,150,440,0.14,0.86,9,Over,D. Keuchel,J. Wrobleski,9,2
7/7/2024,TOR,SEA,o7.5+102,u7+105,0.81,0.19,19659,TOR,SEA,135,225,0.18,0.82,7.5,Over,J. Berrios,G. Kirby,5,4
7/7/2024,AZ,SD,o8.5+100,u8+102,0.94,0.06,19780,AZ,SD,150,-160,0.14,0.86,8.5,Over,R. Nelson,D. Cease,9,1
7/7/2024,BOS,NYY,o8.5-110,u8.5-105,0.93,0.07,45084,BOS,NYY,130,-127,0.18,0.82,8.5,Under,K. Crawford,L. Gil,3,0
7/8/2024,NYM,PIT,o8.5-105,u8.5+100,0.89,0.11,26682,NYM,PIT,105,-120,0.35,0.65,8.5,Over,C. Scott,M. Keller,2,8
7/8/2024,STL,WAS,o9.5-102,u9+100,0.83,0.17,29100,STL,WAS,100,-115,0.31,0.69,9,Under,M. Mikolas,M. Parker,6,0
7/8/2024,CLE,DET,o8.5-105,u8.5-105,0.93,0.07,27374,CLE,DET,-140,125,0.72,0.28,8.5,Under,G. Williams,K. Montero,0,1
7/8/2024,COL,CIN,o9.5+102,u9+100,0.78,0.22,41732,COL,CIN,150,-165,0.12,0.88,9,Under,R. Feltner,A. Abbott,0,6
7/8/2024,MIN,CHW,o9-105,u9+100,0.87,0.13,36295,MIN,CHW,250,180,0.85,0.15,9,Over,C. Paddack,C. Flexen,8,6
7/8/2024,TEX,LAA,o9+100,u8.5+100,0.89,0.11,38890,TEX,LAA,-140,300,0.74,0.26,8.5,Over,Jon. Gray,D. Daniel,9,4
7/8/2024,ATL,AZ,o9.5+100,u9+105,0.96,0.04,38006,ATL,AZ,-115,460,0.81,0.19,9,Push,B. Elder,Y. Diaz,5,4
7/9/2024,CHC,BAL,o9+102,u9-110,0.86,0.14,32619,CHC,BAL,165,-178,0.12,0.88,9,Over,J. Taillon,D. Kremer,9,2
7/9/2024,CLE,DET,o8.5+100,u8.5-108,0.85,0.15,29605,CLE,DET,-139,122,0.71,0.29,8.5,Over,E. Lively,K. Maeda,9,8
7/9/2024,LAD,PHI,o9.5+100,u9-105,0.82,0.18,33543,LAD,PHI,140,-155,0.2,0.8,9.5,Over,Bo. Miller,Z. Wheeler,1,10
7/9/2024,NYY,TB,o8+100,u7.5+100,0.9,0.1,24819,NYY,TB,-118,105,0.68,0.32,8,Push,C. Rodon,R. Pepiot,3,5
7/9/2024,COL,CIN,o8.5-105,u8.5-105,0.94,0.06,26712,COL,CIN,170,-195,0.09,0.91,8.5,Over,C. Quantrill,N. Lodolo,6,12
7/9/2024,WAS,NYM,o8.5+100,u8+100,0.9,0.1,20957,WAS,NYM,205,-134,0.2,0.8,8.5,Over,J. Irvin,J. Quintana,5,7
7/9/2024,OAK,BOS,o10.5-105,u10.5-105,0.72,0.28,28510,OAK,BOS,178,-200,0.07,0.93,10.5,Over,J. Estes,B. Bello,9,12
7/9/2024,MIA,HOU,o8.5+100,u8+100,0.91,0.09,24854,MIA,HOU,215,-238,0.07,0.93,8.5,Under,Tr. Rogers,R. Blanco,3,4
7/9/2024,PIT,MIL,o8.5-103,u8.5-110,0.96,0.04,19068,PIT,MIL,140,-157,0.13,0.87,8.5,Over,J. Fleming,C. Rea,12,2
7/9/2024,TEX,LAA,o8.5-105,u8.5-107,0.96,0.04,25379,TEX,LAA,-178,162,0.84,0.16,8.5,Over,M. Scherzer,R. Contreras,5,4
7/9/2024,ATL,AZ,o7.5+105,u7.5-115,0.95,0.05,35613,ATL,AZ,-114,105,0.69,0.31,7.5,Over,C. Sale,Z. Gallen,6,2
7/9/2024,SEA,SD,o8-105,u7.5+104,0.98,0.02,25203,SEA,SD,-135,120,0.67,0.33,8,Over,L. Gilbert,A. Mazur,8,3
7/9/2024,TOR,SF,o7.5+100,u7.5-110,0.96,0.04,27374,TOR,SF,165,-130,0.21,0.79,7.5,Under,Y. Kikuchi,B. Snell,3,4
7/10/2024,KC,STL,o9+102,u8.5+102,0.98,0.02,20386,KC,STL,128,-142,0.2,0.8,9,Over,A. Marsh,A. Pallante,6,4
7/10/2024,MIN,CHW,o8.5+102,u8+100,0.93,0.07,16701,MIN,CHW,-160,138,0.85,0.15,8,Under,B. Ober,E. Fedde,1,3
7/10/2024,MIN,CHW,o8.5-104,u8+105,0.97,0.03,8830,MIN,CHW,-218,230,0.82,0.18,8,Under,B. Ober,E. Fedde,1,3
7/10/2024,CHC,BAL,o8.5-110,u8.5+100,0.95,0.05,33528,CHC,BAL,152,-175,0.15,0.85,8.5,Under,S. Imanaga,C. Burnes,4,0
7/10/2024,CLE,DET,o7.5-109,u7.5-105,0.99,0.01,22426,CLE,DET,-143,126,0.77,0.23,7.5,Over,T. Bibee,R. Olson,4,5
7/10/2024,SEA,SD,o7.5-108,u7.5+105,0.99,0.01,21810,SEA,SD,125,-136,0.23,0.77,8,Under,Br. Miller,M. King,2,0
7/10/2024,NYY,TB,o8-110,u8+105,0.96,0.04,25793,NYY,TB,105,-115,0.39,0.61,8,Under,M. Stroman,Z. Eflin,2,1
7/10/2024,LAD,PHI,o9-105,u9-105,0.91,0.09,27434,LAD,PHI,120,-134,0.18,0.82,9,Under,G. Stone,C. Sanchez,3,4
7/10/2024,OAK,BOS,o10-110,u10+100,0.86,0.14,23537,OAK,BOS,165,-182,0.07,0.93,10,Under,J. Sears,N. Pivetta,5,2
7/10/2024,WAS,NYM,o8-110,u9.5+100,0.96,0.04,28015,WAS,NYM,310,-200,0.11,0.89,9.5,Under,P. Corbin,L. Severino,2,6
7/10/2024,COL,CIN,o9.5+100,u9+100,0.96,0.04,23082,COL,CIN,170,-190,0.08,0.92,9,Over,K. Freeland,F. Montas,6,5
7/10/2024,KC,STL,o8.5-110,u8.5-105,0.97,0.03,12339,KC,STL,105,-118,0.21,0.79,9,Over,A. Marsh,A. Pallante,6,4
7/10/2024,MIA,HOU,o8-105,u8-105,0.99,0.01,20300,MIA,HOU,198,-220,0.06,0.94,8,Over,B. Hoeing,F. Valdez,1,9
7/10/2024,PIT,MIL,o9+100,u8.5+105,0.98,0.02,20926,PIT,MIL,138,-160,0.17,0.83,8.5,Over,M. Perez,T. Myers,0,9
7/10/2024,TEX,LAA,o9.5+100,u9+100,0.93,0.07,22012,TEX,LAA,-121,110,0.77,0.23,9,Push,M. Lorenzen,G. Canning,2,7
7/10/2024,ATL,AZ,o9+105,u8.5+100,0.97,0.03,23567,ATL,AZ,100,-110,0.74,0.26,9,Over,C. Morton,S. Cecconi,5,7
7/10/2024,TOR,SF,o7-110,u7+102,0.95,0.05,19452,TOR,SF,140,-150,0.17,0.83,7,Over,C. Bassitt,L. Webb,10,6
7/11/2024,COL,CIN,o7.5-103,u8.5+100,0.93,0.07,19912,COL,CIN,370,-200,0.12,0.88,8.5,Over,A. Gomber,H. Greene,1,8
7/11/2024,WAS,NYM,o8.5-115,u8.5+100,0.94,0.06,22754,WAS,NYM,130,-144,0.17,0.83,8.5,Under,M. Gore,D. Peterson,0,7
7/11/2024,CLE,DET,o8+105,u7.5+100,0.88,0.12,20199,CLE,DET,110,-120,0.29,0.71,7.5,Over,P. Avila,J. Flaherty,1,10
7/11/2024,PIT,MIL,o7.5+100,u7.5-108,0.99,0.01,34245,PIT,MIL,-117,105,0.54,0.46,7.5,Under,P. Skenes,A. Civale,1,0
7/11/2024,TOR,SF,o7.5-108,u7.5-104,0.99,0.01,24642,TOR,SF,110,-122,0.28,0.72,7.5,Over,K. Gausman,J. Hicks,5,3
7/11/2024,LAD,PHI,o9.5+105,u9.5-115,0.72,0.28,30044,LAD,PHI,140,-155,0.17,0.83,9.5,Under,A. Banda,A. Nola,1,5
7/11/2024,CHC,BAL,o8.5-105,u8.5-105,0.9,0.1,35598,CHC,BAL,122,-134,0.28,0.72,8.5,Under,J. Steele,A. Suarez,8,0
7/11/2024,NYY,TB,o8.5-106,u8+105,0.96,0.04,28292,NYY,TB,-115,100,0.64,0.36,8,Over,N. Cortes Jr.,S. Baz,4,5
7/11/2024,OAK,BOS,o10-103,u9.5+100,0.87,0.13,30746,OAK,BOS,600,-230,0.08,0.92,10,Under,L. Medina,T. Houck,0,7
7/11/2024,MIA,HOU,o8.5-118,u8.5+100,0.94,0.06,19811,MIA,HOU,160,-175,0.1,0.9,8.5,Over,R. Munoz,J. Bloss,3,6
7/11/2024,SEA,LAA,o8.5-115,u8.5+100,0.9,0.1,26101,SEA,LAA,-164,143,0.81,0.19,8.5,Over,L. Castillo,J. Kochanowicz,11,0
7/11/2024,ATL,AZ,o8+100,u8-109,0.96,0.04,31302,ATL,AZ,-115,102,0.67,0.33,8,Under,M. Fried,B. Pfaadt,0,1
7/12/2024,LAD,DET,o8+100,u7.5-102,0.94,0.06,27772,LAD,DET,133,-150,0.28,0.72,8,Under,J. Paxton,T. Skubal,4,3
7/12/2024,OAK,PHI,o9+100,u8.5+100,0.93,0.07,34321,OAK,PHI,222,-157,0.04,0.96,8.5,Under,H. Harris,R. Suarez,6,2
7/12/2024,CLE,TB,o7.5-102,u7.5-114,0.96,0.04,23612,CLE,TB,120,-135,0.26,0.74,7.5,Under,C. Carrasco,T. Bradley,0,2
7/12/2024,NYY,BAL,o9+100,u9-110,0.95,0.05,31776,NYY,BAL,-125,110,0.67,0.33,9,Under,G. Cole,C. Povich,4,1
7/12/2024,KC,BOS,o9.5+102,u9+100,0.89,0.11,20265,KC,BOS,-110,-104,0.44,0.56,9,Under,C. Ragans,C. Criswell,6,1
7/12/2024,MIA,CIN,o9-110,u9-104,0.64,0.36,19583,MIA,CIN,155,-170,0.1,0.9,9,Over,Y. Chirinos,C. Spiers,4,7
7/12/2024,COL,NYM,o8.5+100,u8-102,0.95,0.05,25576,COL,NYM,240,-278,0.05,0.95,8.5,Over,T. Gordon,S. Manaea,6,7
7/12/2024,TEX,HOU,o8-110,u8-104,0.96,0.04,25319,TEX,HOU,130,-145,0.17,0.83,8,Over,A. Heaney,H. Brown,3,6
7/12/2024,WAS,MIL,o8.5-102,u8+105,0.95,0.05,21643,WAS,MIL,235,260,0.06,0.94,8.5,Under,J. Rutledge,F. Peralta,5,2
7/12/2024,PIT,CHW,o7.5-115,u7.5+100,0.97,0.03,19341,PIT,CHW,145,-162,0.23,0.77,7.5,Under,M. Gonzales,G. Crochet,4,1
7/12/2024,CHC,STL,o8.5+100,u8-108,0.58,0.42,24107,CHC,STL,170,950,0.17,0.83,8,Under,K. Hendricks,S. Gray,5,1
7/12/2024,SEA,LAA,o8.5+100,u8+105,0.88,0.12,32034,SEA,LAA,145,126,0.85,0.15,8.5,Over,B. Woo,T. Anderson,5,6
7/12/2024,ATL,SD,o8-105,u7.5-102,0.93,0.07,20841,ATL,SD,102,-115,0.64,0.36,7.5,Under,S. Schwellenbach,M. Waldron,6,1
7/12/2024,TOR,AZ,o9+100,u8.5+100,0.91,0.09,17715,TOR,AZ,110,-120,0.25,0.75,8.5,Over,Ye. Rodriguez,R. Nelson,4,5
7/12/2024,MIN,SF,o7.5+105,u7.5-109,0.96,0.04,25859,MIN,SF,-144,130,0.8,0.2,7.5,Over,J. Ryan,K. Harrison,1,7
7/13/2024,LAD,DET,o9+100,u9-110,0.73,0.27,17690,LAD,DET,-120,110,0.75,0.25,9,Over,J. Wrobleski,K. Montero,9,11
7/13/2024,PIT,CHW,o8.5-105,u8.5-105,0.65,0.35,18109,PIT,CHW,-135,122,0.8,0.2,8.5,Under,L. Ortiz2,C. Flexen,6,2
7/13/2024,CHC,STL,o8.5-108,u8.5+100,0.56,0.44,15878,CHC,STL,116,-130,0.27,0.73,8.5,Over,H. Wesneski,L. Lynn,3,11
7/13/2024,OAK,PHI,o9.5+100,u9+100,0.59,0.41,27157,OAK,PHI,164,-185,0.09,0.91,9,Over,M. Spence,T. Phillips,5,11
7/13/2024,NYY,BAL,o8.5-110,u8.5+100,0.77,0.23,27374,NYY,BAL,126,-134,0.33,0.67,8.5,Under,L. Gil,G. Rodriguez,6,1
7/13/2024,WAS,MIL,o9+105,u9-115,0.8,0.2,19477,WAS,MIL,120,370,0.23,0.77,9,Over,M. Parker,D. Keuchel,6,5
7/13/2024,MIA,CIN,o9.5+100,u9+105,0.82,0.18,25718,MIA,CIN,135,-145,0.11,0.89,9.5,Over,E. Cabrera,A. Abbott,6,10
7/13/2024,KC,BOS,o9+102,u8.5+100,0.72,0.28,23516,KC,BOS,120,-130,0.25,0.75,9,Under,S. Lugo,K. Crawford,0,5
7/13/2024,COL,NYM,o8-106,u8-105,0.92,0.08,19604,COL,NYM,175,-200,0.06,0.94,8,Over,R. Feltner,C. Scott,3,7
7/13/2024,TEX,HOU,o8-108,u8-105,0.86,0.14,17539,TEX,HOU,-118,410,0.53,0.47,8,Under,N. Eovaldi,S. Arrighetti,2,1
7/13/2024,CLE,TB,o7.5-112,u7.5-105,0.84,0.16,12914,CLE,TB,-110,-105,0.51,0.49,7.5,Under,G. Williams,Z. Littell,4,2
7/13/2024,MIN,SF,o8+105,u7.5-105,0.85,0.15,22214,MIN,SF,114,-120,0.39,0.61,7.5,Under,S. Woods-Richardson,H. Birdsong,4,2
7/13/2024,ATL,SD,o7.5+100,u7+102,0.81,0.19,29969,ATL,SD,125,-134,0.41,0.59,7,Under,R. Lopez,D. Cease,0,4
7/13/2024,CHC,STL,o8.5-110,u8.5-105,0.66,0.34,13358,CHC,STL,265,-140,0.25,0.75,8.5,Over,H. Wesneski,L. Lynn,3,11
7/13/2024,SEA,LAA,o7.5-110,u7.5-106,0.93,0.07,23754,SEA,LAA,-145,126,0.82,0.18,7.5,Under,G. Kirby,J. Soriano,1,2
7/13/2024,TOR,AZ,o9-105,u8.5+105,0.91,0.09,19068,TOR,AZ,118,-135,0.22,0.78,9,Over,J. Berrios,Y. Diaz,1,12
7/14/2024,NYY,BAL,o9-120,u9+102,0.64,0.36,17301,NYY,BAL,-117,100,0.56,0.44,9,Over,C. Rodon,D. Kremer,5,6
7/14/2024,OAK,PHI,o10+100,u9.5-102,0.87,0.13,18352,OAK,PHI,205,-240,0.05,0.95,9.5,Over,J. Estes,O. Kerkering,18,3
7/14/2024,KC,BOS,o9.5-110,u9.5-106,0.76,0.24,20462,KC,BOS,125,-142,0.18,0.82,9.5,Under,B. Singer,B. Bello,4,5
7/14/2024,CLE,TB,o8-106,u7.5+100,0.94,0.06,16529,CLE,TB,110,-125,0.27,0.73,7.5,Under,E. Lively,R. Pepiot,0,2
7/14/2024,MIA,CIN,o9-110,u9+100,0.9,0.1,18745,MIA,CIN,160,-185,0.1,0.9,9,Under,Tr. Rogers,N. Lodolo,3,2
7/14/2024,COL,NYM,o8.5+100,u8-102,0.96,0.04,15999,COL,NYM,175,-195,0.08,0.92,8,Over,G. Marquez,J. Quintana,8,5
7/14/2024,LAD,DET,o9-118,u9+100,0.83,0.17,8441,LAD,DET,-135,125,0.79,0.21,9,Under,B. Honeywell Jr.,B. Brieske,3,4
7/14/2024,TEX,HOU,o8-112,u8+100,0.88,0.12,14706,TEX,HOU,110,-120,0.16,0.84,8,Under,M. Scherzer,R. Blanco,4,2
7/14/2024,WAS,MIL,o9+100,u8.5+100,0.92,0.08,15050,WAS,MIL,170,-145,0.2,0.8,9,Over,J. Irvin,R. Zastryzny,3,9
7/14/2024,PIT,CHW,o8.5-105,u12-105,0.85,0.15,12848,PIT,CHW,135,1000,0.85,0.15,8.5,Over,M. Keller,J. Shuster,9,4
7/14/2024,CHC,STL,o8.5-110,u8.5+100,0.94,0.06,14823,CHC,STL,188,-120,0.23,0.77,8.5,Over,J. Taillon,M. Mikolas,8,3
7/14/2024,MIN,SF,o7.5+100,u7+100,0.98,0.02,18175,MIN,SF,650,-155,0.25,0.75,7.5,Under,C. Paddack,B. Snell,2,3
7/14/2024,SEA,LAA,o8.5-115,u8.5+102,0.88,0.12,13788,SEA,LAA,-165,145,0.78,0.22,9,Under,L. Gilbert,C. Fulmer,2,3
7/14/2024,ATL,SD,o9.5+112,u7-102,0.89,0.11,18791,ATL,SD,-165,148,0.8,0.2,7,Over,C. Sale,R. Vasquez,6,3
7/14/2024,TOR,AZ,o8-102,u7.5+100,0.98,0.02,16423,TOR,AZ,135,-155,0.17,0.83,7.5,Over,Y. Kikuchi,Z. Gallen,8,7
7/16/2024,National,American,o7.5+100,u7+105,0,0,35426,National,American,106,-118,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
7/19/2024,AZ,CHC,o8+100,u7.5+105,0.94,0.06,26263,AZ,CHC,135,1100,0.37,0.63,8,Under,R. Nelson,J. Steele,5,2
7/19/2024,PHI,PIT,o8.5-102,u8+100,0.95,0.05,34709,PHI,PIT,-166,150,0.8,0.2,8,Over,A. Nola,M. Perez,7,8
7/19/2024,CIN,WAS,o9.5-110,u9.5+105,0.89,0.11,27974,CIN,WAS,-130,115,0.67,0.33,9.5,Over,F. Montas,P. Corbin,5,8
7/19/2024,TB,NYY,o8-105,u8-105,0.87,0.13,24496,TB,NYY,148,-166,0.12,0.88,8,Under,Z. Eflin,G. Cole,1,6
7/19/2024,DET,TOR,o7.5+105,u7.5-110,0.97,0.03,21371,DET,TOR,115,-125,0.32,0.68,7.5,Over,J. Flaherty,C. Bassitt,5,4
7/19/2024,NYM,MIA,o8-105,u8-105,0.94,0.06,24435,NYM,MIA,-130,118,0.8,0.2,8,Over,S. Manaea,E. Cabrera,4,6
7/19/2024,SD,CLE,o7.5-110,u7.5+100,0.96,0.04,20714,SD,CLE,143,-160,0.13,0.87,7.5,Under,M. Waldron,T. Bibee,0,7
7/19/2024,BAL,TEX,o7.5+100,u7+102,0.96,0.04,23355,BAL,TEX,-112,102,0.67,0.33,7.5,Over,C. Burnes,N. Eovaldi,9,1
7/19/2024,CHW,KC,o9+100,u8.5+102,0.92,0.08,20760,CHW,KC,205,-225,0.07,0.93,9,Under,C. Flexen,M. Wacha,1,7
7/19/2024,SF,COL,o10.5-115,u10.5+100,0.6,0.4,15969,SF,COL,-130,120,0.79,0.21,10.5,Under,K. Harrison,C. Quantrill,3,7
7/19/2024,LAA,OAK,o8.5-120,u8.5+110,0.92,0.08,13247,LAA,OAK,102,-115,0.35,0.65,9,Over,G. Canning,J. Sears,3,13
7/19/2024,BOS,LAD,o8.5-105,u8+100,0.93,0.07,25278,BOS,LAD,115,-130,0.18,0.82,8,Under,N. Pivetta,G. Stone,1,4
7/19/2024,HOU,SEA,o7-105,u7+100,0.84,0.16,26374,HOU,SEA,100,-110,0.3,0.7,7,Under,H. Brown,L. Castillo,3,0
7/20/2024,TB,NYY,o8.5-102,u8+105,0.74,0.26,23314,TB,NYY,150,-162,0.11,0.89,8.5,Over,T. Bradley,N. Cortes Jr.,9,1
7/20/2024,STL,ATL,o8.5-105,u8+105,0.97,0.03,11273,STL,ATL,120,-137,0.2,0.8,8,Under,K. Gibson,C. Morton,2,3
7/20/2024,DET,TOR,o8-103,u8-110,0.99,0.01,21386,DET,TOR,110,-120,0.25,0.75,8,Over,R. Olson,Y. Kikuchi,7,3
7/20/2024,LAA,OAK,o9+100,u9-117,0.97,0.03,15615,LAA,OAK,126,-142,0.17,0.83,9,Over,J. Kochanowicz,M. Spence,2,8
7/20/2024,NYM,MIA,o9+102,u8.5+102,0.97,0.03,19321,NYM,MIA,-165,140,0.83,0.17,9,Under,L. Severino,R. Munoz,1,0
7/20/2024,PHI,PIT,o9+100,u8.5+100,0.95,0.05,25157,PHI,PIT,-162,145,0.77,0.23,8.5,Under,C. Sanchez,L. Ortiz2,1,4
7/20/2024,CIN,WAS,o8-105,u8+100,0.91,0.09,22285,CIN,WAS,-118,105,0.54,0.46,8,Over,N. Lodolo,M. Gore,4,5
7/20/2024,BAL,TEX,o8-107,u8-105,0.99,0.01,22678,BAL,TEX,-105,-105,0.68,0.32,8,Over,G. Rodriguez,M. Scherzer,8,4
7/20/2024,MIL,MIN,o7.5-105,u7.5-108,0.99,0.01,17377,MIL,MIN,108,-120,0.23,0.77,7.5,Over,F. Peralta,P. Lopez,8,4
7/20/2024,SD,CLE,o8+100,u7.5+100,0.99,0.01,18114,SD,CLE,-102,-110,0.24,0.76,8,Under,D. Cease,G. Williams,7,0
7/20/2024,CHW,KC,o8.5+100,u8+100,0.75,0.25,19402,CHW,KC,215,-235,0.07,0.93,8,Under,J. Cannon,B. Singer,1,6
7/20/2024,AZ,CHC,o8.5-105,u8.5+100,0.97,0.03,22067,AZ,CHC,-134,122,0.76,0.24,8.5,Under,Z. Gallen,K. Hendricks,3,0
7/20/2024,BOS,LAD,o9.5+100,u9+105,0.86,0.14,22557,BOS,LAD,120,-130,0.18,0.82,9,Over,B. Bello,J. Wrobleski,6,7
7/20/2024,STL,ATL,o8.5+100,u8.5-110,0.95,0.05,8668,STL,ATL,-117,105,0.42,0.58,8,Under,K. Gibson,C. Morton,2,3
7/20/2024,SF,COL,o10+100,u9.5+100,0.83,0.17,15751,SF,COL,280,150,0.8,0.2,9.5,Under,L. Webb,K. Freeland,3,4
7/20/2024,HOU,SEA,o7.5+102,u7+110,0.83,0.17,22835,HOU,SEA,115,-125,0.35,0.65,7.5,Under,F. Valdez,G. Kirby,4,2
7/21/2024,MIL,MIN,o7.5+105,u7.5-115,0.95,0.05,14373,MIL,MIN,140,-160,0.17,0.83,7,Over,A. Civale,J. Ryan,8,7
7/21/2024,CIN,WAS,o9-115,u9+105,0.94,0.06,16595,CIN,WAS,-104,-110,0.29,0.71,9,Under,A. Abbott,J. Irvin,2,5
7/21/2024,PHI,PIT,o9.5+100,u9+100,0.65,0.35,19361,PHI,PIT,-120,108,0.66,0.34,9.5,Under,T. Phillips,M. Gonzales,6,0
7/21/2024,STL,ATL,o9+100,u8.5+105,0.97,0.03,15363,STL,ATL,130,-140,0.17,0.83,9,Under,M. Mikolas,S. Schwellenbach,6,2
7/21/2024,TB,NYY,o9.5+100,u9+100,0.94,0.06,19457,TB,NYY,130,-148,0.17,0.83,9,Over,S. Baz,M. Stroman,6,4
7/21/2024,DET,TOR,o8-105,u8-105,0.93,0.07,15040,DET,TOR,150,-160,0.26,0.74,8,Over,K. Montero,K. Gausman,4,5
7/21/2024,SD,CLE,o8+100,u7.5-105,0.99,0.01,16226,SD,CLE,100,-108,0.27,0.73,7.5,Under,M. King,E. Lively,2,1
7/21/2024,NYM,MIA,o8.5-108,u8.5-105,0.93,0.07,11753,NYM,MIA,-140,125,0.79,0.21,8.5,Under,C. Scott,Tr. Rogers,2,4
7/21/2024,CHW,KC,o8-102,u8-103,0.89,0.11,16499,CHW,KC,200,-230,0.06,0.94,8,Under,D. Thorpe,S. Lugo,1,4
7/21/2024,AZ,CHC,o7.5+100,u7+105,0.93,0.07,19710,AZ,CHC,110,-125,0.35,0.65,7,Under,B. Pfaadt,S. Imanaga,1,2
7/21/2024,BAL,TEX,o9-105,u8.5+100,0.99,0.01,17529,BAL,TEX,115,-122,0.46,0.54,9,Under,D. Kremer,A. Heaney,2,3
7/21/2024,SF,COL,o10.5-105,u10-102,0.7,0.3,13151,SF,COL,-135,120,0.74,0.26,10.5,Under,H. Birdsong,R. Feltner,3,2
7/21/2024,LAA,OAK,o9+105,u9-115,0.98,0.02,15544,LAA,OAK,115,-125,0.2,0.8,9,Over,C. Fulmer,J. Estes,8,5
7/21/2024,HOU,SEA,o7.5-115,u7.5+100,0.96,0.04,23057,HOU,SEA,100,-113,0.41,0.59,8,Over,R. Blanco,B. Woo,4,6
7/21/2024,BOS,LAD,o9+110,u8.5+102,0.86,0.14,34719,BOS,LAD,100,-110,0.24,0.76,8.5,Over,K. Crawford,J. Paxton,6,9
7/22/2024,TB,NYY,o9+100,u8.5+102,0.95,0.05,23673,TB,NYY,148,-168,0.14,0.86,8.5,Over,Z. Littell,C. Rodon,1,9
7/22/2024,STL,PIT,o8.5+105,u8-102,0.85,0.15,24844,STL,PIT,110,-121,0.26,0.74,8,Under,A. Pallante,M. Keller,1,2
7/22/2024,NYM,MIA,o8.5-105,u8.5-105,0.93,0.07,22603,NYM,MIA,-145,126,0.76,0.24,8.5,Over,D. Peterson,Y. Chirinos,6,4
7/22/2024,DET,CLE,o7+100,u7-108,0.97,0.03,27076,DET,CLE,-134,120,0.63,0.37,7,Over,T. Skubal,C. Carrasco,8,2
